timestamp,customer_id,customer_name,amount,failure_reason,customer_tier,failure_class,action_taken,variant,reasoning,outcome,exec_log,executed_at,failed_at,msg_english,msg_hinglish
2026-08-26T15:45:39,CUST9004,Arjun Agarwal,4999.0,duplicate_charge,low,non_retryable_skip,skip_non_retryable,N/A,Non-retryable (duplicate_charge) — logged and skipped per policy,skipped,[SKIP]    CUST9004 (Arjun Agarwal) — Non-retryable (duplicate_charge) — logged and skipped per policy,2026-08-26T15:45:39,2026-07-21T06:29:20,"No action taken for Arjun Agarwal (₹4,999.00) — duplicate charge detected.",Arjun Agarwal ji ke liye koi action nahi liya — duplicate charge detect hua hai.
2026-08-26T15:45:39,CUST1008,Riya Nair,5339.46,bank_timeout,high,retryable,immediate_retry,N/A,"High-tier customer (₹5,339.46) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1008 (Riya Nair) ₹5,339.46 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-24T05:23:22,"Hi Riya Nair, we noticed your payment of ₹5,339.46 could not be processed due to bank timeout. We will automatically retry your payment shortly. No action needed from your end.","Namaste Riya Nair! Aapka ₹5,339.46 ka payment bank timeout ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1039,Roshni Bhat,19022.58,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹19,022.58) — first auto-attempt, then escalate to human if it fails again",failed,"[MOCK API] Retry payment for CUST1039 (Roshni Bhat) ₹19,022.58 — ✗ DECLINED again",2026-08-26T15:45:39,2026-07-16T11:18:10,"Hi Roshni Bhat, we noticed your payment of ₹19,022.58 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Roshni Bhat! Aapka ₹19,022.58 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1063,Sneha Bhat,14108.6,card_declined,high,retryable,immediate_retry,N/A,"High-tier customer (₹14,108.60) — first auto-attempt, then escalate to human if it fails again",failed,"[MOCK API] Retry payment for CUST1063 (Sneha Bhat) ₹14,108.60 — ✗ DECLINED again",2026-08-26T15:45:39,2026-08-21T22:33:29,"Hi Sneha Bhat, we noticed your payment of ₹14,108.60 could not be processed due to card declined. We will automatically retry your payment shortly. No action needed from your end.","Namaste Sneha Bhat! Aapka ₹14,108.60 ka payment card declined ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1062,Poonam Sharma,12720.61,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹12,720.61) — first auto-attempt, then escalate to human if it fails again",failed,"[MOCK API] Retry payment for CUST1062 (Poonam Sharma) ₹12,720.61 — ✗ DECLINED again",2026-08-26T15:45:39,2026-07-26T07:09:41,"Hi Poonam Sharma, we noticed your payment of ₹12,720.61 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Poonam Sharma! Aapka ₹12,720.61 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1052,Rahul Singh,19296.55,expired_card,high,non_retryable_send_link,send_payment_update,N/A,"Card expired → sending payment-update link (tier=high, retry_count=0)",success,"[MOCK SMS] Payment-update link sent to CUST1052 (Rahul Singh) ₹19,296.55 — delivery confirmed",2026-08-26T15:45:39,2026-07-17T05:37:16,"Hi Rahul Singh, your saved card has expired and a payment of ₹19,296.55 could not be collected. Please update your payment method using this secure link: https://pay.razorpay.com/update?cid=MOCK&amount=19296","Namaste Rahul Singh! Aapka card expire ho gaya hai aur ₹19,296.55 ka payment collect nahi ho paya. Apna payment method update karne ke liye yeh link use karein: https://pay.razorpay.com/update?cid=MOCK&amount=19296"
2026-08-26T15:45:39,CUST1007,Siddharth Singh,12423.93,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹12,423.93) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1007 (Siddharth Singh) ₹12,423.93 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-15T09:05:54,"Hi Siddharth Singh, we noticed your payment of ₹12,423.93 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Siddharth Singh! Aapka ₹12,423.93 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1016,Aarav Nair,13869.83,expired_card,high,non_retryable_send_link,send_payment_update,N/A,"Card expired → sending payment-update link (tier=high, retry_count=0)",success,"[MOCK SMS] Payment-update link sent to CUST1016 (Aarav Nair) ₹13,869.83 — delivery confirmed",2026-08-26T15:45:39,2026-07-19T13:10:29,"Hi Aarav Nair, your saved card has expired and a payment of ₹13,869.83 could not be collected. Please update your payment method using this secure link: https://pay.razorpay.com/update?cid=MOCK&amount=13869","Namaste Aarav Nair! Aapka card expire ho gaya hai aur ₹13,869.83 ka payment collect nahi ho paya. Apna payment method update karne ke liye yeh link use karein: https://pay.razorpay.com/update?cid=MOCK&amount=13869"
2026-08-26T15:45:39,CUST1041,Divya Nair,19282.15,card_declined,high,retryable,immediate_retry,N/A,"High-tier customer (₹19,282.15) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1041 (Divya Nair) ₹19,282.15 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-08T03:47:35,"Hi Divya Nair, we noticed your payment of ₹19,282.15 could not be processed due to card declined. We will automatically retry your payment shortly. No action needed from your end.","Namaste Divya Nair! Aapka ₹19,282.15 ka payment card declined ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1045,Manav Pillai,3177.54,card_declined,low,retryable,immediate_retry,B,"Low-tier retryable — first attempt, variant=B (urgency-framed message)",success,"[MOCK API] Retry payment for CUST1045 (Manav Pillai) ₹3,177.54 — ✓ APPROVED",2026-08-26T15:45:39,2026-08-14T04:34:02,"⚡ Urgent: Manav Pillai, your ₹3,177.54 payment failed! We're retrying right now. Please ensure your card/account is ready. Act within 2 hours to avoid service interruption.","⚡ Urgent! Manav Pillai ji, aapka ₹3,177.54 ka payment fail ho gaya hai! Hum abhi retry kar rahe hain — 2 ghante mein apna account check karein, warna service band ho sakti hai."
2026-08-26T15:45:39,CUST1038,Bhavna Nair,7970.41,card_declined,high,retryable,immediate_retry,N/A,"High-tier customer (₹7,970.41) — first auto-attempt, then escalate to human if it fails again",failed,"[MOCK API] Retry payment for CUST1038 (Bhavna Nair) ₹7,970.41 — ✗ DECLINED again",2026-08-26T15:45:39,2026-07-07T02:34:13,"Hi Bhavna Nair, we noticed your payment of ₹7,970.41 could not be processed due to card declined. We will automatically retry your payment shortly. No action needed from your end.","Namaste Bhavna Nair! Aapka ₹7,970.41 ka payment card declined ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1005,Rajat Chaudhary,2961.47,bank_timeout,low,retryable,immediate_retry,A,"Low-tier retryable — first attempt, variant=A (standard message)",success,"[MOCK API] Retry payment for CUST1005 (Rajat Chaudhary) ₹2,961.47 — ✓ APPROVED",2026-08-26T15:45:39,2026-08-08T08:51:02,"Hi Rajat Chaudhary, we noticed your payment of ₹2,961.47 could not be processed due to bank timeout. We will automatically retry your payment shortly. No action needed from your end.","Namaste Rajat Chaudhary! Aapka ₹2,961.47 ka payment bank timeout ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1013,Karan Kapoor,13362.3,expired_card,high,non_retryable_send_link,send_payment_update,N/A,"Card expired → sending payment-update link (tier=high, retry_count=1)",failed,"[MOCK SMS] Payment-update link sent to CUST1013 (Karan Kapoor) ₹13,362.30 — delivery failed (invalid number)",2026-08-26T15:45:39,2026-08-07T12:23:14,"Hi Karan Kapoor, your saved card has expired and a payment of ₹13,362.30 could not be collected. Please update your payment method using this secure link: https://pay.razorpay.com/update?cid=MOCK&amount=13362","Namaste Karan Kapoor! Aapka card expire ho gaya hai aur ₹13,362.30 ka payment collect nahi ho paya. Apna payment method update karne ke liye yeh link use karein: https://pay.razorpay.com/update?cid=MOCK&amount=13362"
2026-08-26T15:45:39,CUST1046,Riya Mehta,7528.2,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹7,528.20) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1046 (Riya Mehta) ₹7,528.20 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-24T01:57:22,"Hi Riya Mehta, we noticed your payment of ₹7,528.20 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Riya Mehta! Aapka ₹7,528.20 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1026,Nisha Shah,4868.89,bank_timeout,low,retryable,immediate_retry,A,"Low-tier retryable — first attempt, variant=A (standard message)",success,"[MOCK API] Retry payment for CUST1026 (Nisha Shah) ₹4,868.89 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-27T06:06:06,"Hi Nisha Shah, we noticed your payment of ₹4,868.89 could not be processed due to bank timeout. We will automatically retry your payment shortly. No action needed from your end.","Namaste Nisha Shah! Aapka ₹4,868.89 ka payment bank timeout ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1025,Hema Pillai,5346.32,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹5,346.32) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1025 (Hema Pillai) ₹5,346.32 — ✓ APPROVED",2026-08-26T15:45:39,2026-08-04T04:46:59,"Hi Hema Pillai, we noticed your payment of ₹5,346.32 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Hema Pillai! Aapka ₹5,346.32 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1059,Ananya Reddy,11822.26,bank_timeout,high,retryable,immediate_retry,N/A,"High-tier customer (₹11,822.26) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1059 (Ananya Reddy) ₹11,822.26 — ✓ APPROVED",2026-08-26T15:45:39,2026-08-20T23:10:42,"Hi Ananya Reddy, we noticed your payment of ₹11,822.26 could not be processed due to bank timeout. We will automatically retry your payment shortly. No action needed from your end.","Namaste Ananya Reddy! Aapka ₹11,822.26 ka payment bank timeout ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1044,Gaurav Shah,6111.37,card_declined,high,retryable,immediate_retry,N/A,"High-tier customer (₹6,111.37) — first auto-attempt, then escalate to human if it fails again",failed,"[MOCK API] Retry payment for CUST1044 (Gaurav Shah) ₹6,111.37 — ✗ DECLINED again",2026-08-26T15:45:39,2026-07-17T05:47:28,"Hi Gaurav Shah, we noticed your payment of ₹6,111.37 could not be processed due to card declined. We will automatically retry your payment shortly. No action needed from your end.","Namaste Gaurav Shah! Aapka ₹6,111.37 ka payment card declined ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1037,Aishwarya Patel,4811.65,expired_card,low,non_retryable_send_link,send_payment_update,N/A,"Card expired → sending payment-update link (tier=low, retry_count=0)",success,"[MOCK SMS] Payment-update link sent to CUST1037 (Aishwarya Patel) ₹4,811.65 — delivery confirmed",2026-08-26T15:45:39,2026-08-12T20:19:29,"Hi Aishwarya Patel, your saved card has expired and a payment of ₹4,811.65 could not be collected. Please update your payment method using this secure link: https://pay.razorpay.com/update?cid=MOCK&amount=4811","Namaste Aishwarya Patel! Aapka card expire ho gaya hai aur ₹4,811.65 ka payment collect nahi ho paya. Apna payment method update karne ke liye yeh link use karein: https://pay.razorpay.com/update?cid=MOCK&amount=4811"
2026-08-26T15:45:39,CUST9007,Sanya Mehta,-500.0,bank_timeout,low,invalid_data,skip_invalid_data,N/A,Invalid data: zero or negative amount — hard skip,skipped,[SKIP]    CUST9007 (Sanya Mehta) — Invalid data: zero or negative amount — hard skip,2026-08-26T15:45:39,2026-08-11T02:49:41,Recovery attempt skipped for Sanya Mehta (₹-500.00) — amount below recovery cost threshold after multiple retries.,Sanya Mehta ji ka recovery attempt skip kiya gaya — amount ₹-500.00 itna kam hai ki retry ki cost justify nahi hoti.
2026-08-26T15:45:39,CUST1072,Kunal Gupta,7621.13,expired_card,high,non_retryable_send_link,send_payment_update,N/A,"Card expired → sending payment-update link (tier=high, retry_count=0)",failed,"[MOCK SMS] Payment-update link sent to CUST1072 (Kunal Gupta) ₹7,621.13 — delivery failed (invalid number)",2026-08-26T15:45:39,2026-07-22T21:43:51,"Hi Kunal Gupta, your saved card has expired and a payment of ₹7,621.13 could not be collected. Please update your payment method using this secure link: https://pay.razorpay.com/update?cid=MOCK&amount=7621","Namaste Kunal Gupta! Aapka card expire ho gaya hai aur ₹7,621.13 ka payment collect nahi ho paya. Apna payment method update karne ke liye yeh link use karein: https://pay.razorpay.com/update?cid=MOCK&amount=7621"
2026-08-26T15:45:39,CUST1004,Rohit Patel,12287.76,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹12,287.76) — first auto-attempt, then escalate to human if it fails again",failed,"[MOCK API] Retry payment for CUST1004 (Rohit Patel) ₹12,287.76 — ✗ DECLINED again",2026-08-26T15:45:39,2026-07-10T06:48:21,"Hi Rohit Patel, we noticed your payment of ₹12,287.76 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Rohit Patel! Aapka ₹12,287.76 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1014,Om Shah,2874.24,bank_timeout,low,retryable,immediate_retry,A,"Low-tier retryable — first attempt, variant=A (standard message)",success,"[MOCK API] Retry payment for CUST1014 (Om Shah) ₹2,874.24 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-08T04:40:10,"Hi Om Shah, we noticed your payment of ₹2,874.24 could not be processed due to bank timeout. We will automatically retry your payment shortly. No action needed from your end.","Namaste Om Shah! Aapka ₹2,874.24 ka payment bank timeout ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1040,Gaurav Reddy,10581.67,expired_card,high,non_retryable_send_link,send_payment_update,N/A,"Card expired → sending payment-update link (tier=high, retry_count=3)",success,"[MOCK SMS] Payment-update link sent to CUST1040 (Gaurav Reddy) ₹10,581.67 — delivery confirmed",2026-08-26T15:45:39,2026-08-11T16:00:42,"Hi Gaurav Reddy, your saved card has expired and a payment of ₹10,581.67 could not be collected. Please update your payment method using this secure link: https://pay.razorpay.com/update?cid=MOCK&amount=10581","Namaste Gaurav Reddy! Aapka card expire ho gaya hai aur ₹10,581.67 ka payment collect nahi ho paya. Apna payment method update karne ke liye yeh link use karein: https://pay.razorpay.com/update?cid=MOCK&amount=10581"
2026-08-26T15:45:39,CUST1021,Tarun Joshi,5164.38,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹5,164.38) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1021 (Tarun Joshi) ₹5,164.38 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-28T06:59:34,"Hi Tarun Joshi, we noticed your payment of ₹5,164.38 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Tarun Joshi! Aapka ₹5,164.38 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST9003,Mohit Shah,99.0,already_refunded,low,non_retryable_skip,skip_non_retryable,N/A,Non-retryable (already_refunded) — logged and skipped per policy,skipped,[SKIP]    CUST9003 (Mohit Shah) — Non-retryable (already_refunded) — logged and skipped per policy,2026-08-26T15:45:39,2026-07-09T14:11:03,No action taken for Mohit Shah (₹99.00) — payment already refunded.,Mohit Shah ji ke liye koi action nahi liya — payment pehle se refund ho chuki hai.
2026-08-26T15:45:39,CUST1022,Roshni Singh,7062.62,expired_card,high,non_retryable_send_link,send_payment_update,N/A,"Card expired → sending payment-update link (tier=high, retry_count=1)",success,"[MOCK SMS] Payment-update link sent to CUST1022 (Roshni Singh) ₹7,062.62 — delivery confirmed",2026-08-26T15:45:39,2026-07-24T14:57:33,"Hi Roshni Singh, your saved card has expired and a payment of ₹7,062.62 could not be collected. Please update your payment method using this secure link: https://pay.razorpay.com/update?cid=MOCK&amount=7062","Namaste Roshni Singh! Aapka card expire ho gaya hai aur ₹7,062.62 ka payment collect nahi ho paya. Apna payment method update karne ke liye yeh link use karein: https://pay.razorpay.com/update?cid=MOCK&amount=7062"
2026-08-26T15:45:39,CUST1048,Rohan Shah,21430.95,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹21,430.95) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1048 (Rohan Shah) ₹21,430.95 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-27T00:11:47,"Hi Rohan Shah, we noticed your payment of ₹21,430.95 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Rohan Shah! Aapka ₹21,430.95 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1033,Sneha Rao,3728.43,bank_timeout,low,retryable,immediate_retry,A,"Low-tier retryable — first attempt, variant=A (standard message)",success,"[MOCK API] Retry payment for CUST1033 (Sneha Rao) ₹3,728.43 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-04T18:47:34,"Hi Sneha Rao, we noticed your payment of ₹3,728.43 could not be processed due to bank timeout. We will automatically retry your payment shortly. No action needed from your end.","Namaste Sneha Rao! Aapka ₹3,728.43 ka payment bank timeout ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1060,Nikhil Kumar,2911.79,expired_card,low,non_retryable_send_link,send_payment_update,N/A,"Card expired → sending payment-update link (tier=low, retry_count=3)",failed,"[MOCK SMS] Payment-update link sent to CUST1060 (Nikhil Kumar) ₹2,911.79 — delivery failed (invalid number)",2026-08-26T15:45:39,2026-07-16T21:19:14,"Hi Nikhil Kumar, your saved card has expired and a payment of ₹2,911.79 could not be collected. Please update your payment method using this secure link: https://pay.razorpay.com/update?cid=MOCK&amount=2911","Namaste Nikhil Kumar! Aapka card expire ho gaya hai aur ₹2,911.79 ka payment collect nahi ho paya. Apna payment method update karne ke liye yeh link use karein: https://pay.razorpay.com/update?cid=MOCK&amount=2911"
2026-08-26T15:45:39,CUST1028,Nikhil Bhat,7116.86,card_declined,high,retryable,immediate_retry,N/A,"High-tier customer (₹7,116.86) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1028 (Nikhil Bhat) ₹7,116.86 — ✓ APPROVED",2026-08-26T15:45:39,2026-08-25T03:15:12,"Hi Nikhil Bhat, we noticed your payment of ₹7,116.86 could not be processed due to card declined. We will automatically retry your payment shortly. No action needed from your end.","Namaste Nikhil Bhat! Aapka ₹7,116.86 ka payment card declined ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST9001,Aman Kumar,2499.0,already_refunded,low,non_retryable_skip,skip_non_retryable,N/A,Non-retryable (already_refunded) — logged and skipped per policy,skipped,[SKIP]    CUST9001 (Aman Kumar) — Non-retryable (already_refunded) — logged and skipped per policy,2026-08-26T15:45:39,2026-08-09T17:01:58,"No action taken for Aman Kumar (₹2,499.00) — payment already refunded.",Aman Kumar ji ke liye koi action nahi liya — payment pehle se refund ho chuki hai.
2026-08-26T15:45:39,CUST1015,Aarav Singh,6851.59,card_declined,high,retryable,immediate_retry,N/A,"High-tier customer (₹6,851.59) — first auto-attempt, then escalate to human if it fails again",failed,"[MOCK API] Retry payment for CUST1015 (Aarav Singh) ₹6,851.59 — ✗ DECLINED again",2026-08-26T15:45:39,2026-07-30T16:16:35,"Hi Aarav Singh, we noticed your payment of ₹6,851.59 could not be processed due to card declined. We will automatically retry your payment shortly. No action needed from your end.","Namaste Aarav Singh! Aapka ₹6,851.59 ka payment card declined ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1061,Lakshmi Pillai,2077.99,card_declined,low,retryable,immediate_retry,B,"Low-tier retryable — first attempt, variant=B (urgency-framed message)",success,"[MOCK API] Retry payment for CUST1061 (Lakshmi Pillai) ₹2,077.99 — ✓ APPROVED",2026-08-26T15:45:39,2026-08-09T02:29:26,"⚡ Urgent: Lakshmi Pillai, your ₹2,077.99 payment failed! We're retrying right now. Please ensure your card/account is ready. Act within 2 hours to avoid service interruption.","⚡ Urgent! Lakshmi Pillai ji, aapka ₹2,077.99 ka payment fail ho gaya hai! Hum abhi retry kar rahe hain — 2 ghante mein apna account check karein, warna service band ho sakti hai."
2026-08-26T15:45:39,CUST1017,Bhavna Tiwari,8765.39,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹8,765.39) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1017 (Bhavna Tiwari) ₹8,765.39 — ✓ APPROVED",2026-08-26T15:45:39,2026-08-10T09:53:40,"Hi Bhavna Tiwari, we noticed your payment of ₹8,765.39 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Bhavna Tiwari! Aapka ₹8,765.39 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1031,Aditya Agarwal,7173.72,insufficient_funds,high,retryable,immediate_retry,N/A,"High-tier customer (₹7,173.72) — first auto-attempt, then escalate to human if it fails again",success,"[MOCK API] Retry payment for CUST1031 (Aditya Agarwal) ₹7,173.72 — ✓ APPROVED",2026-08-26T15:45:39,2026-08-25T12:57:03,"Hi Aditya Agarwal, we noticed your payment of ₹7,173.72 could not be processed due to insufficient funds. We will automatically retry your payment shortly. No action needed from your end.","Namaste Aditya Agarwal! Aapka ₹7,173.72 ka payment insufficient funds ki wajah se process nahi ho paya. Hum jaldi hi dobara try karenge — aapko kuch bhi karne ki zaroorat nahi."
2026-08-26T15:45:39,CUST1020,Karan Malhotra,2792.85,card_declined,low,retryable,immediate_retry,B,"Low-tier retryable — first attempt, variant=B (urgency-framed message)",success,"[MOCK API] Retry payment for CUST1020 (Karan Malhotra) ₹2,792.85 — ✓ APPROVED",2026-08-26T15:45:39,2026-07-05T17:49:08,"⚡ Urgent: Karan Malhotra, your ₹2,792.85 payment failed! We're retrying right now. Please ensure your card/account is ready. Act within 2 hours to avoid service interruption.","⚡ Urgent! Karan Malhotra ji, aapka ₹2,792.85 ka payment fail ho gaya hai! Hum abhi retry kar rahe hain — 2 ghante mein apna account check karein, warna service band ho sakti hai."
2026-08-26T15:45:39,CUST9008,Rahul Sharma,120.0,insufficient_funds,low,retryable,skip_cost_floor,N/A,Cost-of-recovery skip: amount ₹120.00 < floor ₹150.0 and retry_count=2 ≥ 2,skipped,[SKIP]    CUST9008 (Rahul Sharma) — Cost-of-recovery skip: amount ₹120.00 < floor ₹150.0 and retry_count=2 ≥ 2,2026-08-26T15:45:39,2026-07-16T06:53:01,Recovery attempt skipped for Rahul Sharma (₹120.00) — amount below recovery cost threshold after multiple retries.,Rahul Sharma ji ka recovery attempt skip kiya gaya — amount ₹120.00 itna kam hai ki retry ki cost justify nahi hoti.
